"","date","AU","CA","DK","IS","JP","NZ","NO","SE","CH","GB","US","AT","BE","FI","FR","DE","GR","IE","IT","LU","NL","PT","ES","CN","HK","IN","ID","KR","MY","PH","SG","TH","CO","MX","BG","HR","CZ","EE","HU","LV","LT","PL","RO","SK","SI","IL","SA","AE","RU","ZA","TR","AR","BR","CL","PE","RS"
"56",1993 Q4,12.1901704659751,12.5404324033462,13.5463234210906,NA,NA,NA,12.7465822705224,13.3144212061741,13.0026093187254,13.0982922484447,15.3165911273545,NA,10.8366878955567,9.98498075407593,NA,NA,8.65102457025986,9.5440256573811,NA,NA,11.5276743141435,9.62267077105443,11.4447089503854,NA,12.7485289895019,NA,NA,NA,NA,NA,9.88822848838628,13.2571400146722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5217650419108,NA,9.01130789853031,NA,NA,NA,NA
"57",1994 Q1,12.2385600842504,12.5526083733048,13.5589581871783,NA,NA,NA,12.7394021632146,13.3061599325879,13.0101353223389,13.1075882462885,15.3202576031506,NA,10.8408744848752,9.97832356742644,NA,NA,8.65770192769779,9.56051690260139,NA,NA,11.5489243962525,9.63639786443391,11.4615364905634,NA,12.7695705801522,NA,NA,NA,NA,NA,9.939101726185,13.3332053980804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5338182292072,NA,9.36906024329195,NA,NA,NA,NA
"58",1994 Q2,12.2857028993862,12.6241958023112,13.5559280432971,NA,NA,NA,12.7413493334442,13.291284224738,13.0236860342236,13.1064419554443,15.3287105557326,NA,10.8581058428359,9.95880951138928,NA,NA,8.6574666218952,9.58470829646858,NA,NA,11.5737635586177,9.67231426907619,11.4978822263003,NA,12.7970220182978,NA,NA,NA,NA,NA,9.97388588748819,13.3978224784207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5547238453909,NA,9.44249193632514,NA,NA,NA,NA
"59",1994 Q3,12.3275941337604,12.6442352768221,13.5532584970342,NA,NA,NA,12.7448094368564,13.2841099025653,13.0317973628899,13.1211308090889,15.3349303798258,NA,10.8688267153693,9.94663349290304,NA,NA,8.67811423318137,9.61303439459675,NA,NA,11.6035000290399,9.73301844112588,11.5301314300828,NA,12.7922369338873,NA,NA,NA,NA,NA,10.029629202459,13.457792577504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5634984250056,NA,9.50328597246224,10.7824105253152,NA,NA,NA
"60",1994 Q4,12.3597046531466,12.6558345410894,13.5510792606494,NA,NA,NA,12.7713866087267,13.2737014981135,13.0401126141943,13.1301868821071,15.3445229141421,NA,10.8952647357252,9.93280684297973,NA,NA,8.64449470306526,9.6500813167953,NA,NA,11.6389829714197,9.79605975039843,11.575182941073,NA,12.7671689456928,NA,NA,NA,NA,NA,10.0827271214874,13.5211882204586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5925925267219,NA,9.49915246312404,10.8461065737462,NA,NA,NA
"61",1995 Q1,12.3779143404696,12.6517459893692,13.5518620112943,NA,NA,NA,12.775439549553,13.2638364942356,13.0361707162096,13.1312691836612,15.3444879205447,NA,10.8907284620176,9.92756603231682,NA,NA,8.66950935430463,9.66516585319571,NA,NA,11.6634783502902,9.83377720688681,11.5792194722075,NA,12.7626945006532,NA,NA,NA,NA,NA,10.1251682280689,13.5787256204642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6176149688003,NA,9.60846818278555,10.8695376064647,NA,NA,NA
"62",1995 Q2,12.3861905363894,12.6492100654779,13.5561593956755,NA,NA,NA,12.7987099439301,13.2510335473956,13.0364713633654,13.1279781631792,15.350113999791,NA,10.9030805107555,9.92171610339244,NA,NA,8.68476754272813,9.68536720601949,NA,NA,11.6854781940381,9.88809929372643,11.6079220487696,NA,12.7946842951588,NA,NA,NA,NA,NA,10.1551640614788,13.6186282571631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6316318116785,NA,9.58791026276304,10.9435017847521,NA,NA,NA
"63",1995 Q3,12.3994547278707,12.6715584769857,13.5613673552293,NA,NA,NA,12.8236296531305,13.2653505572831,13.0410545095284,13.1376565026842,15.3615121909359,NA,10.9066534231296,9.92363253689872,NA,NA,8.72218791247552,9.71520822531584,NA,NA,11.7158211591946,9.93742819943257,11.6287168712346,NA,12.8192673170469,NA,NA,NA,NA,NA,10.1970231594243,13.6560095701139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6618795022003,NA,9.57092474212847,10.8178900894552,NA,NA,NA
"64",1995 Q4,12.4299832460787,12.6934030293784,13.5789543135187,NA,NA,NA,12.852252912357,13.2583246573783,13.0559967386723,13.1377365539149,15.3658507687279,NA,10.9233800075036,9.91161750361339,NA,NA,8.74632448169475,9.75189236937299,NA,NA,11.7929151684255,9.98055399706786,11.6580622985836,NA,12.8476538573154,NA,NA,NA,NA,NA,10.2464039628019,13.6917721097781,NA,NA,4.43637762592349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7045998074086,NA,9.633168853953,10.822897455569,NA,NA,NA
"65",1996 Q1,12.4559240200102,12.7027722150485,13.5908876871891,NA,NA,NA,12.8745224435356,13.2519967846763,13.0646187007088,13.1403766142017,15.3742092806997,NA,10.9191347467015,9.8972845805548,NA,NA,8.79977912927982,9.77579817705976,NA,NA,11.8218682122828,10.0222483632534,11.6690383648845,NA,12.876825743626,NA,17.8009097028556,NA,NA,NA,10.2853226581062,13.7381418554764,NA,NA,4.28115756583737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7221299750155,NA,9.66047417353718,10.8106452996658,NA,NA,NA
"66",1996 Q2,12.4730371378101,12.7208812830643,13.5978605814676,NA,NA,NA,12.8983734292514,13.2545296501804,13.0757762258928,13.1419877434097,15.3800356735061,NA,10.9355379366606,9.89526090652256,NA,NA,8.82111236500455,9.81060911988956,NA,NA,11.8546610348694,10.0681017684545,11.6952756812793,NA,12.9061995464686,NA,17.8315323442311,NA,NA,NA,10.3383963774622,13.7810310271384,NA,NA,3.91463911466935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7389956531964,NA,9.68860546490318,10.7783180970341,NA,NA,NA
"67",1996 Q3,12.4988698186487,12.7409051866166,13.6112764527141,NA,NA,NA,12.9309349864639,13.2726206396789,13.0793246123815,13.1534824007132,15.3912504296589,NA,10.9440968061387,9.91638497273881,NA,NA,8.88836487200941,9.84963196800716,NA,NA,11.8938988809283,10.1177186991665,11.7190862424778,NA,12.9331462680852,NA,17.8790488317566,NA,NA,NA,10.3718666695494,13.8202129544864,NA,NA,3.07820210732304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.761418580185,NA,9.70348555359307,10.7492786663205,NA,NA,NA
"68",1996 Q4,12.5241859915146,12.7649023356578,13.6223394662623,NA,NA,NA,13.0057168156887,13.2809685640749,13.0868933995108,13.16049342295,15.3981042563535,NA,10.952994389399,9.91628652242774,NA,NA,8.9162279190562,9.86398590065035,NA,NA,11.9355578991655,10.1814455801948,11.7455466650968,NA,12.9773552463639,NA,17.9288121993678,NA,10.4224832389705,NA,10.384889091896,13.8565292597094,NA,13.2444731912401,2.80235556160842,NA,NA,NA,NA,NA,NA,7.62164313621594,NA,NA,NA,NA,NA,NA,NA,12.7726698117516,NA,9.73250896292563,10.733241649369,NA,NA,NA
"69",1997 Q1,12.547714594561,12.7802565924555,13.6356267531798,NA,NA,NA,13.0153610584047,13.2912841161896,13.0922505190404,13.1740501697735,15.4032931280504,NA,10.9573980296939,9.90392428194267,NA,NA,8.94835985823228,9.89488300191953,NA,NA,11.9843134660683,10.2221288411088,11.773889326175,NA,13.0301905646474,NA,17.9482610210177,NA,10.4497802136803,NA,10.3982674912998,13.881579854744,NA,13.2725215437801,1.12934652109581,NA,8.92060806154301,4.79746188595269,NA,NA,NA,7.61969928305999,NA,NA,NA,NA,NA,NA,NA,12.7798349207221,NA,9.77928730639603,10.7212775341305,NA,NA,NA
"70",1997 Q2,12.5820275987327,12.7980565376129,13.6497701322295,NA,NA,NA,13.0476123314468,13.2978512809158,13.1010065069131,13.1778195485435,15.4135996940881,NA,10.9817944910039,9.90948337860802,NA,NA,8.97108192018972,9.93223751371865,NA,NA,12.0261240449301,10.2763981952526,11.8261178429122,NA,13.0959578585314,NA,18.0103217503864,NA,10.5079794009024,NA,10.4108503732506,13.9192191960392,NA,13.2572168499435,0.860318094192341,NA,9.10783600194357,5.06606940054059,NA,NA,NA,7.71925034082739,NA,NA,NA,NA,NA,NA,NA,12.7875967694099,NA,9.8342790497607,10.7220207079266,NA,NA,NA
"71",1997 Q3,12.618227896143,12.8582577257344,13.6698373337746,NA,NA,NA,13.1008748064344,13.3059912452028,13.1062471219223,13.1834081996729,15.4328105065201,NA,10.9916723981495,9.95762301872644,NA,NA,9.03870957785594,10.0143505261578,NA,NA,12.0590416328782,10.3443978445964,11.8741768970417,NA,13.1701393340191,NA,18.0487730557408,NA,10.5669552245504,NA,10.4478638928795,13.9258763811491,NA,13.2239512265585,2.38832150615687,NA,9.21502389250203,5.29256387457028,NA,NA,NA,7.86496785983731,NA,NA,NA,NA,NA,NA,NA,12.797696977691,NA,9.8282626007812,10.7244153364798,NA,NA,NA
"72",1997 Q4,12.6460580415682,12.8778425717505,13.688702368107,NA,NA,NA,13.1262017640226,13.3229241407578,13.1147730126204,13.1899761076755,15.4388466955341,NA,11.0049548369385,9.96264600705992,NA,NA,9.08240969493851,10.0677753077545,NA,NA,12.0722199075787,10.4014055074925,11.9233912982529,9.67922747464254,13.1727811598047,NA,18.0099011970989,NA,10.6249731133166,NA,10.4791424222323,13.9014503694604,NA,13.195468984166,3.44784231874282,NA,9.35463717413499,5.43729485478305,NA,NA,NA,8.02711347806866,NA,NA,NA,NA,NA,NA,NA,12.814493179971,NA,9.91385779236483,10.7263869986782,NA,NA,NA
"73",1998 Q1,12.6696874880626,12.8753399627608,13.7153884017162,NA,NA,NA,13.1461146074841,13.3394700266473,13.1178950399527,13.2031692054936,15.4507764482802,NA,11.0124493942647,9.9767376533416,NA,NA,9.11691747608472,10.1026183094279,NA,NA,12.1288221145149,10.4618172996398,11.9632043484,10.1010547717395,13.1854487609566,NA,17.8035032784639,NA,10.6624284509201,NA,10.4976578368981,13.8666939998795,NA,13.1666740030163,3.72112837901015,NA,9.38979401283239,5.47218120907452,NA,NA,NA,8.0731225342437,NA,NA,NA,NA,NA,NA,NA,12.8339015608109,NA,10.004132952943,10.7256156875601,NA,NA,NA
"74",1998 Q2,12.6998782951517,12.8931700076062,13.7379341197159,NA,NA,11.1443342006047,13.1759611071194,13.3554919728089,13.1263380200988,13.206997639901,15.4658729399545,NA,11.0881228993434,10.0031183301733,NA,NA,9.1292840979939,10.1233609795907,11.4179416122243,NA,12.1555695388121,10.5237890618387,12.0226465852639,10.4337236293301,13.2008163486619,NA,17.6015477089683,NA,10.6718454546066,NA,10.5099292757907,13.8382359988618,NA,13.1544018317146,4.18480808597586,NA,9.60544533400762,5.63948428411985,NA,NA,NA,8.17463669184392,NA,NA,NA,NA,NA,NA,NA,12.8441037344659,NA,10.0597079983715,10.7261958058711,NA,NA,NA
"75",1998 Q3,12.7254762086374,12.9009503367195,13.7608219849359,NA,NA,11.1572140290231,13.1910327563002,13.3793995712206,13.1294575529858,13.2243329075451,15.4815242843789,NA,11.0801901539639,10.0455660359113,NA,NA,9.19165441864793,10.158188938887,11.4521330879881,NA,12.1941154093702,10.5992443410492,12.0523406096876,10.6890167562382,13.220280201131,NA,17.3820143495251,NA,10.6778397458384,NA,10.5246727331951,13.8335833442114,NA,13.1303291890799,4.57932254693332,NA,9.69608302016532,5.67688844941233,NA,NA,NA,8.31556198760076,NA,NA,NA,NA,NA,NA,NA,12.8262711229178,NA,10.1262367580751,10.7655302305485,NA,NA,NA
"76",1998 Q4,12.7508818853139,12.9141392378065,13.7706265749384,NA,NA,11.1922861040499,13.2133175615993,13.3963416017475,13.1485346773154,13.2341310378335,15.5011496169411,NA,11.0937599355118,10.0793800214881,NA,NA,9.23295909498465,10.2184440225747,11.4689334559299,NA,12.2262120395197,10.668744808314,12.075686528062,10.8699055773549,13.2672300352248,12.0752147086783,17.3002924941179,NA,10.6911239349518,NA,10.5446170575279,13.8214449032544,NA,13.0943048173465,4.70914846457976,NA,9.78706525637268,5.69217621089252,NA,NA,NA,8.43647333532536,NA,NA,NA,NA,NA,NA,NA,12.822841331965,NA,10.1310323208597,10.781734454675,NA,NA,NA
"77",1999 Q1,12.7778074153906,12.9062108195266,13.7907548618841,NA,NA,11.2235625195686,13.21676571329,13.4135385645289,13.1568329398601,13.2433446000506,15.5166344922581,10.2123266180341,11.1091438117973,10.0879938268152,NA,NA,9.28891871229884,10.2762661954235,11.5178681481016,8.60893847378909,12.2144852913899,10.7305500600806,12.1096836354551,11.2843110597387,13.2816990361766,12.1501552529134,17.1284008951886,NA,10.6667717338187,NA,10.5629418053823,13.802921637826,NA,13.0742428047082,4.79266377928586,NA,9.86946383037592,5.67875453598703,NA,NA,NA,8.49856191791264,NA,NA,NA,NA,NA,NA,NA,12.8222282547978,NA,10.1417552888795,10.777244643217,NA,NA,NA
"78",1999 Q2,12.8048786433933,12.9094897637744,13.7969843058189,NA,17.860930094686,11.2472606193063,13.2346795240943,13.4345034712869,13.160671499521,13.2538943332012,15.5300266285103,10.2245572774598,11.1335554003584,10.1202278942502,NA,NA,9.33407027346474,10.3118533006611,11.5953517989336,8.60578459856283,12.2590640427161,10.8177842945334,12.1466076140755,11.6193227584962,13.3129038874528,12.2042156696269,17.0571174181025,NA,10.7206340441009,NA,10.5879836927664,13.7865421872521,NA,13.0319510200991,4.95005259578431,NA,9.97151669943513,5.71394655769158,NA,NA,NA,8.64726856059256,NA,NA,NA,NA,NA,NA,NA,12.8206578001197,NA,10.1290995690635,10.7518463481458,NA,NA,NA
"79",1999 Q3,12.8357065923558,12.9254408061318,13.8060780535938,NA,17.8795360872649,11.2842224641903,13.2786237902779,13.4523307013166,13.1638262697236,13.2809541245986,15.5513274892428,10.2424144808653,11.169782959154,10.1628742456549,NA,NA,9.40521289174112,10.3699026829125,11.6385188187192,8.59905307318999,12.2895680660089,10.8610677104725,12.1781987206423,11.8614244796767,13.3390036371674,12.2528787052935,17.0373861009074,NA,10.7502486105715,NA,10.6154109657301,13.7638089026295,NA,12.9456998183018,4.99838953460091,NA,10.0280232813734,5.74307212251625,NA,NA,NA,8.86557958386901,NA,NA,NA,NA,NA,NA,NA,12.8364306238258,NA,10.1460638413015,10.7209865708953,NA,NA,NA
"80",1999 Q4,12.8739313658005,12.9151119807749,13.8070295034386,NA,17.8882560221594,11.3025513150558,13.3009072087065,13.4732497685266,13.1690587595677,13.2968850480234,15.564119367545,10.274162369263,11.164492935413,10.1848303914813,NA,NA,9.43355819399209,10.3885297172521,11.6788306835937,8.64395489669509,12.3317600911953,10.9117357062936,12.2151030460561,12.0370123666072,13.3416184098593,12.2952936886638,16.9752138251833,NA,10.8294007164641,NA,10.6401038268018,13.7434567132156,NA,12.9265548404332,5.07246534485238,NA,10.1347210665422,5.80966195383706,NA,NA,NA,9.01986620181297,NA,NA,NA,11.491084502394,NA,NA,NA,12.8435517689894,NA,10.1767261715657,10.6823326862692,NA,NA,NA
"81",2000 Q1,12.911649733526,12.971208878088,13.8264516594547,NA,17.912826254041,11.3127880488598,13.320964879882,13.4946855883684,13.1639639098535,13.3187632812565,15.5682046183966,10.2875149329452,11.167668304965,10.1924151590217,NA,NA,9.45455236707247,10.4178032964533,11.7381122479239,8.77512220235442,12.3616493718893,10.9627574683089,12.2427747671811,12.3221730820073,13.3667614686728,12.40827335815,16.9529164798465,NA,10.8559739965499,NA,10.6494775787982,13.7231112425174,NA,12.8909955256991,5.06281150967235,NA,10.2089110660562,5.82664279580988,12.1634367997988,NA,NA,9.07968595309463,NA,NA,NA,11.5123452770746,NA,NA,NA,12.8442933366123,NA,10.179531588158,10.680808192569,NA,NA,NA
"82",2000 Q2,12.9406579302684,12.9842581087768,13.830655054262,NA,17.8952793808233,11.3212682393101,13.350913283058,13.5060693383112,13.1593299219318,13.3321586668243,15.5823510854939,10.3095180026062,11.1736773842631,10.2097331239107,NA,NA,9.49788715146327,10.4412103602047,11.7858721630519,8.79036111530042,12.3854469996321,10.9936542940306,12.2832909110868,12.5944880762678,13.3764822983148,12.4809841703959,16.9514000094846,NA,10.9126178932947,NA,10.6826267203235,13.7111146858201,NA,12.8455198058249,5.1325465455915,NA,10.3269237389785,5.89987228800678,12.2380428269721,NA,NA,9.2005896970827,NA,NA,NA,11.5398626931532,NA,NA,NA,12.842770199222,NA,10.2079100135293,10.8019504994756,NA,NA,NA
"83",2000 Q3,12.9573238157737,12.9759942337693,13.8441901465262,NA,17.9286167748098,11.3195458820559,13.3752452606132,13.5268754260075,13.1660716507805,13.3539090976781,15.5985830382107,10.3386059751645,11.1835304619591,10.235418589024,NA,NA,9.59981785320322,10.4653579619778,11.8035656313101,8.77686383529272,12.4840941573699,11.0281035003098,12.3199138780253,12.7962115259558,13.3848470180576,12.5649078263979,17.0267882277918,NA,10.9231313502589,NA,10.6901269851724,13.6933824987508,NA,12.7777239284087,5.1681416698837,NA,10.4184628005967,5.96327398192558,12.3557002149281,NA,NA,9.32000270191559,NA,NA,NA,11.5567051278491,NA,NA,NA,12.8599264747896,NA,10.2138775714025,10.7669295668297,NA,NA,NA
"84",2000 Q4,12.9809480956142,12.9803003278051,13.8544501868996,NA,17.9457839565434,11.3287986172942,13.3911171431528,13.5358322656257,13.1652973614786,13.3651467820663,15.613119625059,10.3504086364203,11.1963024716773,10.2497330809265,NA,NA,9.63404993091615,10.5124089305898,11.8405462647713,8.81832599479159,12.5020925652574,11.0600196390907,12.3750475119896,12.9389029530155,13.3953924648219,12.6229068610595,17.1098892501721,NA,10.9981831586381,NA,10.7131863716416,13.6824744853716,NA,12.6447156407352,5.19843151110882,NA,10.5281182538322,6.00117995783032,12.5014217153438,NA,NA,9.42504028491014,NA,NA,NA,11.5821650704148,NA,NA,NA,12.8834542331489,NA,10.2013712071019,10.6774518568021,NA,NA,NA
"85",2001 Q1,13.0009580119882,12.98698824059,13.8655513201589,NA,17.9592276742615,11.3470043357658,13.3958152827948,13.5509900814531,13.1721138887739,13.3894927719927,15.6209946916,10.4028603586821,11.1838164916089,10.271782383884,NA,NA,9.70887518639195,10.5487777356019,11.8351587602811,8.82088813556208,12.5340816367236,11.0776364998215,12.4040878906863,13.0758350388653,13.4105165915553,12.7081938447637,17.0818366466717,NA,11.0549143229101,11.1702554195839,10.7375211315905,13.6739330175987,NA,12.5892194201376,5.24072907843164,NA,10.5951950166295,6.01991027743877,12.5508488404542,NA,NA,9.46623720102834,NA,NA,NA,11.5937875429811,NA,NA,NA,12.9155418411219,NA,10.2286220045204,10.6183062656689,15.6648641883899,8.3691266126815,NA
"86",2001 Q2,13.0289355012463,12.9892375621002,13.8705608078901,NA,17.9737357881124,11.3577014530634,13.4143257929317,13.5615520346501,13.1709496833761,13.4002408282041,15.6429031413656,10.422159865611,11.1806908726801,10.2896893360327,NA,NA,9.76300773647457,10.5395360858939,11.8584555284362,8.84104284316412,12.5304987511646,11.1006724006518,12.44648479826,13.2169285686477,13.4191471444222,12.7799899395848,17.257489780471,NA,11.0917549906604,10.9831166892496,10.7517891675115,13.6548515566009,NA,12.4996642981203,5.37086185096746,NA,10.6631447864311,6.13971501240671,12.6821785942575,NA,NA,9.52728513010369,NA,NA,NA,11.6078913287411,NA,NA,NA,12.9247495837948,NA,10.2349623385014,10.6232630817281,15.6795393794588,8.38049802210154,NA
"87",2001 Q3,13.0651084729287,13.0251272823441,13.8865732806217,NA,17.9911410461691,11.3659648588703,13.4572769379632,13.5775387201436,13.179392104212,13.4278093215673,15.6704642074414,10.4438191907437,11.1633715710997,10.321991196414,NA,NA,9.86119965568339,10.5866179224047,11.8799616705294,8.80653562259387,12.5586140277314,11.1345294576468,12.466156380316,13.3446634067013,13.4304240525578,12.8482088254949,17.203726615959,NA,11.1456164902369,11.0356197602384,10.7716124920371,13.6640814730687,NA,12.470216702465,5.46442401986979,NA,10.6416348059306,6.23079483557289,12.8322034329509,NA,NA,9.69992130317216,NA,NA,NA,11.6275913098398,NA,NA,NA,12.9488119653407,NA,10.2168825300464,10.6354791010349,15.6862181154621,8.39335974132705,NA
"88",2001 Q4,13.1034148854276,13.0593986900149,13.9160927184551,NA,18.0108271166782,11.3805347023681,13.4742883535104,13.5932022202606,13.1869945561465,13.4507869874624,15.6950057555387,10.4514422178861,11.1629141963035,10.3478791825413,NA,NA,9.935334438303,10.6160074630979,11.9217394239125,8.91209377747006,12.5747194295186,11.144118594802,12.4999823430183,13.4408551067856,13.4483590809607,12.9140258904406,17.2111834550235,NA,11.18794305313,11.1425078464535,10.794173126621,13.6723154865863,NA,12.430377077018,5.51819433250718,NA,10.8792943546781,6.32178690278178,12.970072672624,NA,NA,9.77028304313029,NA,NA,NA,11.6364028225906,NA,NA,NA,12.977016956459,NA,10.0840334048945,10.6312921635081,15.7001723576465,8.49050424809939,NA
"89",2002 Q1,13.1399342057727,13.0632771549106,13.917307187453,NA,18.0338556730397,11.3975324504345,13.494101084311,13.6080619342216,13.2016113322955,13.4759229216821,15.7169277175214,10.4635026424042,11.1635413536182,10.3686726617234,NA,NA,10.0063675986662,10.6517881367789,11.9655445166416,8.8578445035342,12.5944078127848,11.172896495613,12.5366529863896,13.5469347886645,13.4629929621394,12.9903924207796,17.166424007136,NA,11.206102181208,11.2405233791516,10.8131885901204,13.6951348183593,NA,12.4017617531812,5.4972057063379,NA,10.9356417253072,6.3669301059521,13.0576428890126,NA,NA,9.80680129098812,NA,NA,NA,11.6596821186492,NA,NA,NA,12.9721644586349,NA,9.96339978162648,10.613661928202,15.7078035162117,8.49887465717063,NA
"90",2002 Q2,13.1583054526572,13.0722246960349,13.9244919927792,NA,18.0434666697682,11.409600021607,13.5280360820303,13.6230465913043,13.2010111136237,13.4989574272599,15.7379590251893,10.472740668949,11.1839064699853,10.3961644257332,NA,NA,10.0605841479197,10.693294821276,11.9999691556666,8.9011194700352,12.6109962455642,11.190547814268,12.5656561214859,13.660783394874,13.4721443858951,13.0436252116905,17.0449447144876,NA,11.2413321764129,11.2577918123382,10.8290358220665,13.7112936307432,16.7464857443349,12.3677467449511,5.57269170589414,NA,11.040916839388,6.47425414279135,13.2903194991879,NA,NA,9.96286048452498,NA,NA,NA,11.6735165093777,NA,NA,NA,12.9701689160584,NA,9.64615938783515,10.6045545689183,15.7263326921714,8.53108129570631,NA
"91",2002 Q3,13.2008695866604,13.0907991713127,13.9506211575289,NA,18.0505052244628,11.4233592410651,13.5556461920003,13.6497850163471,13.2164730126383,13.5337686335233,15.7676129083121,10.4969237562959,11.191056839943,10.4304051181608,NA,NA,10.140891074985,10.7577500327297,12.0296766575118,8.83818249327558,12.6318166688499,11.2289221768793,12.6080254305842,13.7610778754643,13.4716242369807,13.0845159284635,16.9537048460161,NA,11.2999694273026,11.2854456462748,10.8358099438938,13.7400715147318,16.7216651782217,12.3398215576852,5.75337613892818,NA,11.1497926267384,6.60122699202229,13.5867381952321,NA,NA,10.0548839899932,NA,NA,NA,11.6771621524898,NA,NA,NA,12.9605423184293,NA,9.47957358423737,10.5864905088995,15.7471251476507,8.55221448965014,NA
"92",2002 Q4,13.2322683950397,13.0952893972669,13.9568491961244,NA,18.0697075965005,11.4464755201059,13.5699511845949,13.6734934761761,13.2304104480154,13.5620768989275,15.7977765339656,10.6250495773954,11.2231597750111,10.4570050830701,NA,NA,10.2046595847007,10.8128978721033,12.0951602711402,8.96688544769317,12.6132967357927,11.227433935848,12.5925038758699,13.8349741660346,13.4698550125317,13.1378273419769,17.0675226546452,NA,11.3281471615582,11.2850469612295,10.8595757795326,13.7669279307609,16.6898322750707,12.3072501075245,5.90183667760018,NA,11.247894427406,6.70175326167137,13.8011064881997,NA,NA,10.1115522075875,NA,NA,NA,11.6764298277222,NA,NA,NA,12.955431183843,NA,9.44533288672434,10.5485091325338,15.759154725703,8.58783827209274,NA
"93",2003 Q1,13.2614566808495,13.0937230132813,13.9648998783538,NA,18.093461195523,11.4758378951102,13.5631181374029,13.6891546388048,13.2613600697037,13.5976479888736,15.816183202436,10.6287520537043,11.2414211541684,10.4769072493551,12.8433701409798,13.8415849650717,10.2493348689591,10.8500821639421,12.1265147786375,9.03898611309688,12.6286672570952,11.2436013752026,12.6289876842954,13.9198789917861,13.4606822738187,13.2419976113771,17.0908945107138,NA,11.3573785585951,11.3250228299241,10.8703928915839,13.7875758972738,16.6541020329023,12.254190961808,5.96880161422165,NA,11.3215518532423,6.76554524556476,13.9299415942619,NA,NA,10.2040426390042,NA,NA,NA,11.6776903076925,NA,NA,NA,12.97745063968,NA,9.32222774330331,10.484350440452,15.7823379974235,8.60183610631336,NA
"94",2003 Q2,13.3072943220213,13.1137913103051,13.9779466931984,NA,18.1030166578694,11.510950667489,13.6152402073641,13.7229361946904,13.2730717078059,13.6251292538935,15.8534263590684,10.6266381452731,11.2700489295182,10.5203513811432,12.8593597732173,13.8463540943803,10.2891609516058,10.8760543295472,12.1492880097936,9.06091136181273,12.6417620186097,11.2581006344462,12.6606768622872,14.0237473542351,13.4559569147394,13.3246531611672,17.2224833939773,NA,11.4027254136142,11.2899070681438,10.915195302779,13.8184826918209,16.6240103756139,12.2036147690892,6.11183482274285,NA,11.4125598743066,6.90946831074617,14.1162513898384,NA,NA,10.2672288081229,NA,NA,NA,11.6754658735939,NA,NA,NA,13.0056993399222,NA,9.27972940289609,10.4742335055428,15.819418716791,8.64678777273662,NA
"95",2003 Q3,13.3512575764756,13.1401037727878,14.0024216222931,NA,18.1310614471707,11.5444739625768,13.6622686604134,13.7569551396481,13.2881544437918,13.6617296883789,15.8856483856752,10.6834241451929,11.2893136283963,10.5640967745279,12.8914644048254,13.8487815174899,10.3573397140789,10.9546556306941,12.1895987405049,9.08889728637019,12.6444733381914,11.2726887187892,12.6946063429135,14.1149022956572,13.46460561707,13.4140201154693,17.3283709126305,NA,11.424145170582,11.2747572125149,10.9569474129935,13.8638000882447,16.6010798315381,12.1784260527672,6.25440561580719,NA,11.5585344322822,7.04062146104028,14.2950373812968,6.79220786380584,NA,10.4024488848782,NA,NA,NA,11.6897573146045,NA,NA,NA,13.0443087700544,NA,9.22492254640045,10.4742553332056,15.8352778654034,8.68711528833858,NA
"96",2003 Q4,13.394970401034,13.1504167605481,14.0205695094662,NA,18.1552153360953,11.5818735569073,13.6983730426613,13.7863148855497,13.2951946976409,13.6934952452515,15.9158992415237,10.7037666377092,11.3259543736317,10.595455857128,12.911051695798,13.8560766214007,10.3964524460989,11.0276071585762,12.2293271117673,9.11223909111434,12.6798410353429,11.2252904795721,12.7238361221217,14.1648521199167,13.4526404196714,13.4869158416954,17.4478165541123,NA,11.4589396416283,11.3622545282174,11.009053638454,13.8810453905687,16.5584670634549,12.1306589505067,6.39162604667411,NA,11.6725158103173,7.1577652723771,14.4099443224896,6.95557817290081,NA,10.4856035147928,NA,NA,NA,11.6864134879591,NA,NA,NA,13.0967951803892,NA,9.18859204744179,10.4676682394094,15.8760714963282,8.71764197211139,NA
